mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.6,Southern Alaska,1699749223820,1701283643722,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023eim0tzf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023eim0tzf&format=geojson,,,,,reviewed,0,39,ak,023eim0tzf,",ak023eim0tzf,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,M 1.6 - Southern Alaska
0.72,"8 km NW of The Geysers, CA",1699749092480,1699749730554,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961871&format=geojson,,,,,automatic,0,8,nc,73961871,",nc73961871,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.01178,0.02,68.0,md,earthquake,"M 0.7 - 8 km NW of The Geysers, CA"
1.85,"4 km NW of Lake Henshaw, CA",1699748847670,1699800942340,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39711914,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39711914&format=geojson,,,,,reviewed,0,53,ci,39711914,",ci39711914,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",85.0,0.04034,0.18,17.0,ml,earthquake,"M 1.9 - 4 km NW of Lake Henshaw, CA"
1.6,"42 km W of Cantwell, Alaska",1699748481554,1701283643492,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023eily7u1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023eily7u1&format=geojson,,,,,reviewed,0,39,ak,023eily7u1,",ak023eily7u1,",",ak,",",origin,phase-data,",,,0.66,,ml,earthquake,"M 1.6 - 42 km W of Cantwell, Alaska"
1.31,"6 km NW of The Geysers, CA",1699748398250,1700611035142,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961861&format=geojson,,,,,reviewed,0,26,nc,73961861,",nc73961861,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",45.0,0.00839,0.03,30.0,md,earthquake,"M 1.3 - 6 km NW of The Geysers, CA"
1.88,"6 km SE of Marston, Missouri",1699747825120,1699889224630,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60560016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60560016&format=geojson,,,,,reviewed,0,54,nm,60560016,",nm60560016,",",nm,",",origin,phase-data,",29.0,0.0534,0.04,51.0,md,earthquake,"M 1.9 - 6 km SE of Marston, Missouri"
2.3,"Andreanof Islands, Aleutian Islands, Alaska",1699747660170,1701283651025,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023eilv95t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023eilv95t&format=geojson,,,,,reviewed,0,81,ak,023eilv95t,",ak023eilv95t,",",ak,",",origin,phase-data,",,,0.25,,ml,earthquake,"M 2.3 - Andreanof Islands, Aleutian Islands, Alaska"
1.7,"36 km WSW of Mentone, Texas",1699746056933,1700070763249,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023wdmv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023wdmv&format=geojson,,,,,reviewed,0,44,tx,2023wdmv,",tx2023wdmv,",",tx,",",origin,phase-data,",17.0,0.0,0.1,67.0,ml(texnet),earthquake,"M 1.7 - 36 km WSW of Mentone, Texas"
1.07,"6 km WNW of The Geysers, CA",1699745814060,1699746791234,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961851&format=geojson,,,,,automatic,0,18,nc,73961851,",nc73961851,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.008998,0.02,67.0,md,earthquake,"M 1.1 - 6 km WNW of The Geysers, CA"
0.76,"7 km WNW of Cobb, CA",1699745731300,1699746610220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961846,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961846&format=geojson,,,,,automatic,0,9,nc,73961846,",nc73961846,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01064,0.01,180.0,md,earthquake,"M 0.8 - 7 km WNW of Cobb, CA"
1.51,"2 km NNE of Redway, CA",1699745633100,1700002751836,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961841&format=geojson,,,,,reviewed,0,35,nc,73961841,",nc73961841,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.1084,0.11,74.0,md,earthquake,"M 1.5 - 2 km NNE of Redway, CA"
3.6,,1699745594422,1701834592040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lefc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lefc&format=geojson,,,,,reviewed,0,199,us,7000lefc,",ak023ehc6e7f,us7000lefc,",",ak,us,",",origin,phase-data,",27.0,0.165,0.44,182.0,ml,earthquake,M 3.6 - 
0.42,"3 km SE of The Geysers, CA",1699745545810,1700547071675,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961836&format=geojson,,,,,reviewed,0,3,nc,73961836,",nc73961836,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.004351,0.02,64.0,md,earthquake,"M 0.4 - 3 km SE of The Geysers, CA"
1.9,"78 km SSE of King Cove, Alaska",1699745501150,1701219872606,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehc60ub,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehc60ub&format=geojson,,,,,reviewed,0,56,ak,023ehc60ub,",ak023ehc60ub,",",ak,",",origin,phase-data,",,,0.44,,ml,earthquake,"M 1.9 - 78 km SSE of King Cove, Alaska"
1.4,"25 km NE of Beluga, Alaska",1699744681277,1701219872410,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehc35gf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehc35gf&format=geojson,,,,,reviewed,0,30,ak,023ehc35gf,",ak023ehc35gf,",",ak,",",origin,phase-data,",,,0.51,,ml,earthquake,"M 1.4 - 25 km NE of Beluga, Alaska"
1.5,,1699744555039,1701219865710,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehc2lwp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehc2lwp&format=geojson,,,,,reviewed,0,35,ak,023ehc2lwp,",ak023ehc2lwp,",",ak,",",origin,phase-data,",,,0.37,,ml,earthquake,M 1.5 - 
4.7,"59 km NNE of Calama, Chile",1699744522358,1700955672040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000laeb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000laeb&format=geojson,,,,,reviewed,0,340,us,7000laeb,",us7000laeb,",",us,",",origin,phase-data,",63.0,0.519,1.2,40.0,mb,earthquake,"M 4.7 - 59 km NNE of Calama, Chile"
0.76,"8 km NW of The Geysers, CA",1699744188410,1699752730822,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961826&format=geojson,,,,,automatic,0,9,nc,73961826,",nc73961826,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.008721,0.01,102.0,md,earthquake,"M 0.8 - 8 km NW of The Geysers, CA"
1.2,,1699744101000,1701219872211,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehc11tg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehc11tg&format=geojson,,,,,reviewed,0,22,ak,023ehc11tg,",ak023ehc11tg,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,M 1.2 - 
0.81,"7 km NW of The Geysers, CA",1699743966920,1699750870800,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961821,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961821&format=geojson,,,,,automatic,0,10,nc,73961821,",nc73961821,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01012,0.02,82.0,md,earthquake,"M 0.8 - 7 km NW of The Geysers, CA"
2.38,"30 km E of Lee Vining, CA",1699743636300,1699993751683,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961816,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961816&format=geojson,,,,,reviewed,0,87,nc,73961816,",nc73961816,nn00868783,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",38.0,0.2386,0.07,61.0,md,earthquake,"M 2.4 - 30 km E of Lee Vining, CA"
1.74000001,"16 km SSW of Volcano, Hawaii",1699743432470,1699743628050,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73644432,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73644432&format=geojson,,,,,automatic,0,47,hv,73644432,",hv73644432,",",hv,",",origin,phase-data,",14.0,,0.289999992,131.0,md,earthquake,"M 1.7 - 16 km SSW of Volcano, Hawaii"
0.85,"14 km NE of Ridgecrest, CA",1699743281260,1699920575221,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39711890,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39711890&format=geojson,,,,,reviewed,0,11,ci,39711890,",ci39711890,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.1228,0.16,61.0,ml,earthquake,"M 0.9 - 14 km NE of Ridgecrest, CA"
1.7,"28 km WNW of Nikiski, Alaska",1699743121725,1701219871993,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehbp08c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehbp08c&format=geojson,,,,,reviewed,0,44,ak,023ehbp08c,",ak023ehbp08c,",",ak,",",origin,phase-data,",,,0.47,,ml,earthquake,"M 1.7 - 28 km WNW of Nikiski, Alaska"
0.7,"8 km WNW of Cobb, CA",1699743109140,1699748349412,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961811,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961811&format=geojson,,,,,automatic,0,8,nc,73961811,",nc73961811,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.01645,0.02,120.0,md,earthquake,"M 0.7 - 8 km WNW of Cobb, CA"
0.54,"13 km S of Mammoth Lakes, CA",1699742797710,1699955410731,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961806,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961806&format=geojson,,,,,reviewed,0,4,nc,73961806,",nc73961806,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.09927,0.02,274.0,md,earthquake,"M 0.5 - 13 km S of Mammoth Lakes, CA"
0.84,"14 km S of Mammoth Lakes, CA",1699742398590,1699954931681,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961801,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961801&format=geojson,,,,,reviewed,0,11,nc,73961801,",nc73961801,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.1125,0.04,162.0,md,earthquake,"M 0.8 - 14 km S of Mammoth Lakes, CA"
0.3,"52 km ESE of Beatty, Nevada",1699742358425,1700514734299,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00868781,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00868781&format=geojson,,,,,reviewed,0,1,nn,00868781,",nn00868781,",",nn,",",origin,phase-data,",31.0,0.056,0.115,94.7,ml,earthquake,"M 0.3 - 52 km ESE of Beatty, Nevada"
1.35,"13 km S of Mammoth Lakes, CA",1699742211370,1699854370372,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961796,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961796&format=geojson,,,,,reviewed,0,28,nc,73961796,",nc73961796,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.1015,0.03,206.0,md,earthquake,"M 1.4 - 13 km S of Mammoth Lakes, CA"
2.16,"11 km E of Crowder, Oklahoma",1699742066989,1699884816225,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023wdkq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023wdkq&format=geojson,,,,,reviewed,0,72,ok,2023wdkq,",ok2023wdkq,",",ok,",",origin,phase-data,",74.0,0.1052793406,0.25,53.0,ml,earthquake,"M 2.2 - 11 km E of Crowder, Oklahoma"
2.0,"25 km S of Westbrook, Texas",1699741893586,1699988224692,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023wdko,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023wdko&format=geojson,,,,,reviewed,0,62,tx,2023wdko,",tx2023wdko,",",tx,",",origin,phase-data,",14.0,0.2,0.2,70.0,ml(texnet),earthquake,"M 2.0 - 25 km S of Westbrook, Texas"
2.5,"103 km SE of Sand Point, Alaska",1699741495862,1701404185040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lefk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lefk&format=geojson,,,,,reviewed,0,96,us,7000lefk,",ak023ehbj4e7,us7000lefk,",",ak,us,",",origin,phase-data,",12.0,0.935,0.55,272.0,ml,earthquake,"M 2.5 - 103 km SE of Sand Point, Alaska"
2.3,,1699741422893,1701404909040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehbivlk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehbivlk&format=geojson,,,,,reviewed,0,81,ak,023ehbivlk,",us7000lae7,ak023ehbivlk,",",us,ak,",",origin,phase-data,",,,0.51,,ml,earthquake,M 2.3 - 
2.5,south of Alaska,1699741398418,1701405328040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lefj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lefj&format=geojson,,,,,reviewed,0,96,us,7000lefj,",ak023ehbitsp,us7000lefj,",",ak,us,",",origin,phase-data,",11.0,0.865,0.31,262.0,ml,earthquake,M 2.5 - south of Alaska
0.53,"6 km WSW of Gilroy, CA",1699741359630,1699902790872,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961791&format=geojson,,,,,reviewed,0,4,nc,73961791,",nc73961791,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.0454,0.05,83.0,md,earthquake,"M 0.5 - 6 km WSW of Gilroy, CA"
1.32,"7 km NW of Prague, Oklahoma",1699741018850,1699903238865,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023wdkb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023wdkb&format=geojson,,,,,reviewed,0,27,ok,2023wdkb,",ok2023wdkb,",",ok,",",origin,phase-data,",55.0,0.005398940544,0.23,75.0,ml,earthquake,"M 1.3 - 7 km NW of Prague, Oklahoma"
1.7,"25 km S of Funny River, Alaska",1699740837826,1701219871380,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehbgrmu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehbgrmu&format=geojson,,,,,reviewed,0,44,ak,023ehbgrmu,",ak023ehbgrmu,",",ak,",",origin,phase-data,",,,0.34,,ml,earthquake,"M 1.7 - 25 km S of Funny River, Alaska"
1.3,Central Alaska,1699740803938,1701219871163,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehbgp0p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehbgp0p&format=geojson,,,,,reviewed,0,26,ak,023ehbgp0p,",ak023ehbgp0p,",",ak,",",origin,phase-data,",,,0.61,,ml,earthquake,M 1.3 - Central Alaska
1.3,"8 km ENE of Kaltag, Alaska",1699740606050,1701219870973,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehbg0hp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehbg0hp&format=geojson,,,,,reviewed,0,26,ak,023ehbg0hp,",ak023ehbg0hp,",",ak,",",origin,phase-data,",,,0.69,,ml,earthquake,"M 1.3 - 8 km ENE of Kaltag, Alaska"
0.87,"7 km NW of Prague, Oklahoma",1699740543790,1699902655183,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023wdju,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023wdju&format=geojson,,,,,reviewed,0,12,ok,2023wdju,",ok2023wdju,",",ok,",",origin,phase-data,",24.0,0.002699470272,0.22,59.0,ml,earthquake,"M 0.9 - 7 km NW of Prague, Oklahoma"
1.23,"5 km ESE of Boonville, CA",1699740512000,1700004370412,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961781,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961781&format=geojson,,,,,reviewed,0,23,nc,73961781,",nc73961781,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.03076,0.09,97.0,md,earthquake,"M 1.2 - 5 km ESE of Boonville, CA"
2.7,"165 km WSW of Adak, Alaska",1699740448063,1701405152040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lajg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lajg&format=geojson,,,,,reviewed,0,112,us,7000lajg,",av92115446,ak023ehbff29,us7000lajg,",",av,ak,us,",",origin,phase-data,",19.0,0.168,0.54,200.0,ml,earthquake,"M 2.7 - 165 km WSW of Adak, Alaska"
0.86,"5 km NW of Glen Avon, CA",1699740423720,1699920277637,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39711874,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39711874&format=geojson,,,,,reviewed,0,11,ci,39711874,",ci39711874,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.05438,0.12,90.0,ml,earthquake,"M 0.9 - 5 km NW of Glen Avon, CA"
1.5,"65 km N of Petersville, Alaska",1699739394150,1701219870752,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehb31iv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehb31iv&format=geojson,,,,,reviewed,0,35,ak,023ehb31iv,",ak023ehb31iv,",",ak,",",origin,phase-data,",,,0.51,,ml,earthquake,"M 1.5 - 65 km N of Petersville, Alaska"
1.1,Central Alaska,1699738607309,1701219864986,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehb08k5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehb08k5&format=geojson,,,,,reviewed,0,19,ak,023ehb08k5,",ak023ehb08k5,",",ak,",",origin,phase-data,",,,0.78,,ml,earthquake,M 1.1 - Central Alaska
1.26,"8 km W of Cobb, CA",1699738473880,1700609111967,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961776&format=geojson,,,,,reviewed,0,24,nc,73961776,",nc73961776,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",44.0,0.01033,0.03,41.0,md,earthquake,"M 1.3 - 8 km W of Cobb, CA"
1.1,"36 km W of Valdez, Alaska",1699738392874,1701219870554,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehazivr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehazivr&format=geojson,,,,,reviewed,0,19,ak,023ehazivr,",ak023ehazivr,",",ak,",",origin,phase-data,",,,0.87,,ml,earthquake,"M 1.1 - 36 km W of Valdez, Alaska"
4.2,"Maug Islands region, Northern Mariana Islands",1699737666106,1700263541040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lnuq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lnuq&format=geojson,,,,,reviewed,0,271,us,6000lnuq,",us6000lnuq,",",us,",",origin,phase-data,",26.0,5.907,0.72,152.0,mb,earthquake,"M 4.2 - Maug Islands region, Northern Mariana Islands"
4.3,"38 km NNE of El Estor, Guatemala",1699736835359,1700354162640,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lae0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lae0&format=geojson,1.0,4.1,,,reviewed,0,285,us,7000lae0,",us7000lae0,",",us,",",dyfi,origin,phase-data,",42.0,2.018,0.68,81.0,mb,earthquake,"M 4.3 - 38 km NNE of El Estor, Guatemala"
1.12,"14 km SSW of Searles Valley, CA",1699736410020,1699920069439,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39711850,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39711850&format=geojson,,,,,reviewed,0,19,ci,39711850,",ci39711850,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.03789,0.13,48.0,ml,earthquake,"M 1.1 - 14 km SSW of Searles Valley, CA"
0.36,"8 km NW of The Geysers, CA",1699736330470,1700546170513,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73961766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73961766&format=geojson,,,,,reviewed,0,2,nc,73961766,",nc73961766,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.01354,0.01,65.0,md,earthquake,"M 0.4 - 8 km NW of The Geysers, CA"
2.2,,1699736046573,1701219864749,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehailxa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehailxa&format=geojson,,,,,reviewed,0,74,ak,023ehailxa,",ak023ehailxa,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,M 2.2 - 
4.1,"Komandorskiye Ostrova, Russia region",1699734897495,1700275519040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lnup,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lnup&format=geojson,,,,,reviewed,0,259,us,6000lnup,",us6000lnup,",",us,",",impact-text,origin,phase-data,",47.0,3.401,0.73,149.0,mb,earthquake,"M 4.1 - Komandorskiye Ostrova, Russia region"
2.4,"89 km SSE of Sand Point, Alaska",1699734879543,1701219870361,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehaed1u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehaed1u&format=geojson,,,,,reviewed,0,89,ak,023ehaed1u,",ak023ehaed1u,",",ak,",",origin,phase-data,",,,0.39,,ml,earthquake,"M 2.4 - 89 km SSE of Sand Point, Alaska"
2.2,"258 km WSW of Adak, Alaska",1699734414079,1701219870164,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehacofz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehacofz&format=geojson,,,,,reviewed,0,74,ak,023ehacofz,",ak023ehacofz,",",ak,",",origin,phase-data,",,,0.37,,ml,earthquake,"M 2.2 - 258 km WSW of Adak, Alaska"
3.1,south of Alaska,1699734364646,1701403043040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lef8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lef8&format=geojson,,,,,reviewed,0,148,us,7000lef8,",ak023ehacl7i,us7000lef8,",",ak,us,",",origin,phase-data,",16.0,0.847,0.27,249.0,ml,earthquake,M 3.1 - south of Alaska
3.2,"30 km W of Adak, Alaska",1699734218143,1701402787040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lef7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lef7&format=geojson,,,,,reviewed,0,158,us,7000lef7,",ak023ehac02f,us7000lef7,",",ak,us,",",origin,phase-data,",15.0,0.047,0.27,144.0,ml,earthquake,"M 3.2 - 30 km W of Adak, Alaska"
1.2,"9 km SSE of Trapper Creek, Alaska",1699734066363,1701219869758,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023ehabi6k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023ehabi6k&format=geojson,,,,,reviewed,0,22,ak,023ehabi6k,",ak023ehabi6k,",",ak,",",origin,phase-data,",,,0.82,,ml,earthquake,"M 1.2 - 9 km SSE of Trapper Creek, Alaska"
